"Date","Time","Location","Area","Road","StartPoint","EndPoint","Temp","Humidity","ACOSD","Legend"
"2021-11-03","09:54","서울","동작구","여의대방로","서울특별시 영등포구 신길동 1372","서울특별시 영등포구 신길동 4857","14","83","9","매우좋음"
"2021-11-03","10:06","서울","동작구","시흥대로","서울특별시 영등포구 신길동 4857","서울특별시 구로구 구로동 1121","15","78","21","매우좋음"
"2021-11-03","10:15","서울","금천구","시흥대로","서울특별시 금천구 독산동 142-7","서울특별시 금천구 시흥동 1001-42","15","77","33","매우좋음"
"2021-11-03","10:55","서울","금천구","벚꽃로","서울특별시 금천구 가산동 239-17","서울특별시 금천구 가산동 60-35","15","69","72","좋음"
"2021-11-03","11:00","서울","금천구","남부순환로","서울특별시 금천구 가산동 60-7","서울특별시 관악구 신림동 564","15","66","15","매우좋음"
"2021-11-03","11:12","서울","금천구","문성로","서울특별시 관악구 신림동 산 201-10","서울특별시 금천구 독산동 995-5","15","62","12","매우좋음"
"2021-11-03","11:20","서울","금천구","독산로","서울특별시 금천구 독산동 996","서울특별시 금천구 시흥동 1000-144","16","61","10","매우좋음"
"2021-11-03","11:34","서울","금천구","은행나무로","서울특별시 금천구 시흥동 1000-92","서울특별시 금천구 시흥동 910-23","16","59","21","매우좋음"
"2021-11-03","11:43","서울","금천구","금하로","서울특별시 금천구 시흥동 1010-16","서울특별시 금천구 독산동 733-31","15","60","8","매우좋음"
"2021-11-03","11:53","서울","금천구","안양천로","경기도 광명시 소하동 30-3","경기도 광명시 하안동 716","16","61","6","매우좋음"
"2021-11-03","12:02","서울","금천구","가산디지털2로","서울특별시 금천구 가산동 327-35","서울특별시 금천구 가산동 481-16","16","52","27","매우좋음"
"2021-11-03","12:10","서울","금천구","가산디지털1로","서울특별시 금천구 가산동 515-26","서울특별시 금천구 가산동 677","17","49","16","매우좋음"
"2021-11-03","12:21","서울","금천구","범안로","서울특별시 금천구 독산동 1084-1","서울특별시 금천구 독산동 1081-16","16","48","7","매우좋음"
"2021-11-03","13:14","경기","시흥시","계수로","경기도 시흥시 과림동 80-3","경기도 시흥시 대야동 691","18","49","40","매우좋음"
"2021-11-03","13:23","경기","시흥시","대은로","경기도 시흥시 대야동 642-252","경기도 시흥시 은행동 570","17","50","17","매우좋음"
"2021-11-03","13:30","경기","시흥시","은행로","경기도 시흥시 은행동 산 33-1","경기도 시흥시 은행동 596","17","52","13","매우좋음"
"2021-11-03","14:23","경기","시흥시","복지로","경기도 시흥시 신천동 809-1","경기도 시흥시 대야동 420-5","17","59","10","매우좋음"
"2021-11-03","14:33","경기","시흥시","수인로","경기도 시흥시 신천동 429-1","경기도 시흥시 조남동 598-4","17","62","15","매우좋음"
"2021-11-03","15:12","경기","시흥시","동서로","경기도 시흥시 목감동 34-2","경기도 시흥시 월곶동 520-218","17","64","10","매우좋음"
"2021-11-03","15:43","경기","시흥시","월곶중앙로14번길","경기도 시흥시 월곶동 1026","경기도 시흥시 월곶동 1023","16","66","92","좋음"
"2021-11-03","15:47","경기","시흥시","월곶중앙로","경기도 시흥시 월곶동 1030","경기도 시흥시 월곶동 1028","16","69","34","매우좋음"
"2021-11-03","16:01","경기","시흥시","황고개로","경기도 시흥시 장곡동 486-10","경기도 시흥시 거모동 1259-1","16","68","41","매우좋음"
"2021-11-03","11:05","경기","용인시 수지구","법조로","경기도 용인시 수지구 상현동 916","경기도 용인시 수지구 상현동 790-11","14","71","23","매우좋음"
"2021-11-03","11:16","경기","용인시 수지구","진산로","경기도 용인시 수지구 풍덕천동 1173","경기도 용인시 기흥구 보정동 200-2","14","78","45","매우좋음"
"2021-11-03","11:21","경기","용인시 기흥구","용구대로2469번길","경기도 용인시 기흥구 보정동 265-1","경기도 용인시 기흥구 보정동 산 62","15","70","30","매우좋음"
"2021-11-03","11:25","경기","용인시 기흥구","구교동로","경기도 용인시 기흥구 보정동 1019-236","경기도 용인시 기흥구 마북동 176-15","15","65","280","매우나쁨"
"2021-11-03","11:39","경기","용인시 기흥구","구성로","경기도 용인시 기흥구 언남동 514","경기도 용인시 기흥구 마북동 465-1","15","64","29","매우좋음"
"2021-11-03","11:53","경기","용인시 기흥구","기흥로116번길","경기도 용인시 기흥구 언남동 499-1","경기도 용인시 기흥구 신갈동 701","15","61","19","매우좋음"
"2021-11-03","11:59","경기","용인시 기흥구","구갈로","경기도 용인시 기흥구 신갈동 167","경기도 용인시 기흥구 구갈동 370","16","54","26","매우좋음"
"2021-11-03","12:07","경기","용인시 기흥구","기흥로","경기도 용인시 기흥구 구갈동 370-25","경기도 용인시 기흥구 신갈동 167","16","52","40","매우좋음"
"2021-11-03","12:14","경기","용인시 기흥구","관곡로","경기도 용인시 기흥구 신갈동 123-2","경기도 용인시 기흥구 구갈동 280","16","52","21","매우좋음"
"2021-11-03","12:24","경기","용인시 기흥구","신갈로","경기도 용인시 기흥구 신갈동 107-3","경기도 용인시 기흥구 상갈동 104-2","16","48","24","매우좋음"
"2021-11-03","12:29","경기","용인시 기흥구","금화로","경기도 용인시 기흥구 상갈동 492","경기도 용인시 기흥구 상갈동 492","17","46","14","매우좋음"
"2021-11-03","13:19","경기","용인시 기흥구","한보라1로","경기도 용인시 기흥구 보라동 636-1","경기도 용인시 기흥구 공세동 688","17","44","14","매우좋음"
"2021-11-03","13:30","경기","용인시 기흥구","탑실로","경기도 용인시 기흥구 공세동 717","경기도 용인시 기흥구 공세동 717","16","46","12","매우좋음"
"2021-11-03","13:45","경기","용인시 기흥구","덕영대로","경기도 용인시 기흥구 하갈동 489-5","경기도 용인시 기흥구 영덕동 46-13","17","47","17","매우좋음"
"2021-11-03","13:59","경기","용인시 기흥구","흥덕중앙로","경기도 용인시 기흥구 영덕동 1184","경기도 수원시 영통구 하동 1025","17","46","9","매우좋음"
"2021-11-03","14:10","경기","용인시 기흥구","흥덕2로","경기도 용인시 기흥구 영덕동 1136","경기도 용인시 기흥구 영덕동 1152","17","45","45","매우좋음"
"2021-11-03","14:14","경기","용인시 기흥구","흥덕1로","경기도 용인시 기흥구 영덕동 1144","경기도 용인시 기흥구 영덕동 1300","17","44","60","좋음"
"2021-11-03","14:17","경기","용인시 기흥구","중부대로","경기도 수원시 영통구 원천동 426","경기도 용인시 기흥구 상하동 산 46-11","17","44","52","좋음"
"2021-11-03","14:41","경기","용인시 처인구","동백죽전대로","경기도 용인시 처인구 삼가동 481-64","경기도 용인시 처인구 삼가동 산 23-20","17","45","264","매우나쁨"
"2021-11-03","14:44","경기","용인시 기흥구","동백죽전대로","경기도 용인시 처인구 삼가동 산 23-6","경기도 용인시 기흥구 동백동 668","17","43","56","좋음"
"2021-11-03","14:55","경기","용인시 기흥구","동백8로","경기도 용인시 기흥구 동백동 669","경기도 용인시 기흥구 동백동 671","17","43","11","매우좋음"
"2021-11-03","15:01","경기","용인시 기흥구","동백7로","경기도 용인시 기흥구 동백동 675","경기도 용인시 기흥구 동백동 678","17","44","28","매우좋음"
"2021-11-03","15:08","경기","용인시 기흥구","동백중앙로","경기도 용인시 기흥구 동백동 670","경기도 용인시 기흥구 중동 1072","17","44","23","매우좋음"
"2021-11-03","15:26","경기","용인시 기흥구","동백3로","경기도 용인시 기흥구 중동 1071","경기도 용인시 기흥구 중동 1055","17","51","31","매우좋음"
"2021-11-03","15:35","경기","용인시 기흥구","동백죽전대로527번길","경기도 용인시 기흥구 동백동 690","경기도 용인시 기흥구 중동 1115","17","56","40","매우좋음"
"2021-11-03","15:44","경기","용인시 기흥구","어정로","경기도 용인시 기흥구 중동 1060","경기도 용인시 기흥구 구갈동 653","17","55","48","매우좋음"
"2021-11-03","15:52","경기","용인시 기흥구","강남서로","경기도 용인시 기흥구 구갈동 619","경기도 용인시 기흥구 구갈동 636","16","59","12","매우좋음"
"2021-11-03","09:31","대전","서구","계룡로","대전광역시 서구 용문동 262","대전광역시 서구 월평동 1555-1","11","72","8","매우좋음"
"2021-11-03","09:53","대전","유성구","온천동로","대전광역시 유성구 봉명동 673","대전광역시 유성구 봉명동 573","11","73","35","매우좋음"
"2021-11-03","09:57","대전","유성구","도안동로","대전광역시 유성구 봉명동 1058","대전광역시 유성구 원신흥동 589","12","72","5","매우좋음"
"2021-11-03","10:30","대전","유성구","원신흥로","대전광역시 유성구 원신흥동 589","대전광역시 유성구 상대동 498","12","69","12","매우좋음"
"2021-11-03","10:40","대전","유성구","도안대로","대전광역시 유성구 원신흥동 608","대전광역시 유성구 봉명동 1058","13","68","12","매우좋음"
"2021-11-03","10:47","대전","유성구","대학로","대전광역시 유성구 봉명동 1058","대전광역시 유성구 가정동 205-8","14","66","5","매우좋음"
"2021-11-03","10:57","대전","서구","대덕대로","대전광역시 유성구 도룡동 445-5","대전광역시 서구 내동 214","14","63","9","매우좋음"
"2021-11-03","11:11","대전","서구","배재로","","","15","59","9","매우좋음"
"2021-11-03","11:48","대전","유성구","노은로","대전광역시 유성구 노은동 602","대전광역시 유성구 하기동 603","15","61","9","매우좋음"
"2021-11-03","12:09","대전","유성구","엑스포로","대전광역시 유성구 전민동 394-16","대전광역시 유성구 원촌동 90","16","62","13","매우좋음"
"2021-11-03","13:08","대전","대덕구","아리랑로","대전광역시 대덕구 대화동 568-1","대전광역시 대덕구 법동 369","17","53","22","매우좋음"
"2021-11-03","13:15","대전","대덕구","계족로","대전광역시 대덕구 법동 372","대전광역시 대덕구 읍내동 90-17","17","52","14","매우좋음"
"2021-11-03","13:17","대전","대덕구","대전로","대전광역시 대덕구 읍내동 90-1","대전광역시 대덕구 읍내동 339-1","17","52","32","매우좋음"
"2021-11-03","13:23","대전","대덕구","신탄진로","대전광역시 대덕구 읍내동 521-5","대전광역시 대덕구 연축동 325-2","17","44","7","매우좋음"
"2021-11-03","13:39","대전","대덕구","대덕대로","대전광역시 대덕구 신탄진동 733","대전광역시 대덕구 문평동 92","18","48","73","좋음"
"2021-11-03","13:48","대전","유성구","대덕대로","대전광역시 유성구 봉산동 1003","대전광역시 유성구 관평동 615-7","18","47","31","매우좋음"
"2021-11-03","14:09","대전","동구","계족로","대전광역시 동구 용전동 227","대전광역시 동구 대동 172-44","18","44","28","매우좋음"
"2021-11-03","14:23","대전","동구","동서대로","대전광역시 동구 성남동 509","대전광역시 동구 가양동 630","18","45","19","매우좋음"
"2021-11-03","14:26","대전","동구","우암로","대전광역시 동구 가양동 630","대전광역시 동구 성남동 56-9","17","46","16","매우좋음"
"2021-11-03","14:34","대전","동구","한밭대로","대전광역시 동구 용전동 227","대전광역시 동구 가양동 630","17","46","14","매우좋음"
"2021-11-03","14:54","대전","동구","동대전로","대전광역시 동구 가양동 630","대전광역시 동구 원동 406-2","18","46","13","매우좋음"
"2021-11-03","16:15","대전","중구","대종로","대전광역시 중구 선화동 260-1","대전광역시 중구 옥계동 149-13","18","44","27","매우좋음"
